년월,시도명,읍면동명,업종명,이용자수,이용금액,총 유동인구,데이터기준일자
20-Feb,서귀포시,예래동,체인화 편의점,10862,131769480,5606543.599,2020-12-15
20-Feb,서귀포시,예래동,"피자, 햄버거, 샌드위치 및 유사 음식점업",2165,25216033,5606543.599,2020-12-15
20-Feb,서귀포시,예래동,한식 음식점업,7157,439072950,5606543.599,2020-12-15
20-Feb,서귀포시,예래동,호텔업,2393,886452410,5606543.599,2020-12-15
20-Feb,서귀포시,예래동,화장품 및 방향제 소매업,1,200000,5606543.599,2020-12-15
20-Feb,서귀포시,예래동,휴양콘도 운영업,70,26515003,5606543.599,2020-12-15
20-Feb,서귀포시,정방동,건강보조식품 소매업,50,7607000,3882766.539,2020-12-15
20-Feb,서귀포시,정방동,과실 및 채소 소매업,4322,190985850,3882766.539,2020-12-15
20-Feb,서귀포시,정방동,관광 민예품 및 선물용품 소매업,1030,22848650,3882766.539,2020-12-15
20-Feb,서귀포시,정방동,그외 기타 종합 소매업,10,1800000,3882766.539,2020-12-15
20-Feb,서귀포시,정방동,기타 수상오락 서비스업,1,550000,3882766.539,2020-12-15
20-Feb,서귀포시,정방동,기타 외국식 음식점업,525,34114000,3882766.539,2020-12-15
20-Feb,서귀포시,정방동,기타 주점업,744,155348230,3882766.539,2020-12-15
20-Feb,서귀포시,정방동,기타음식료품위주종합소매업,2069,104917200,3882766.539,2020-12-15
20-Feb,서귀포시,정방동,마사지업,15,1892000,3882766.539,2020-12-15
20-Feb,서귀포시,정방동,비알콜 음료점업,4274,45993670,3882766.539,2020-12-15
20-Feb,서귀포시,정방동,빵 및 과자류 소매업,4778,79502830,3882766.539,2020-12-15
20-Feb,서귀포시,정방동,서양식 음식점업,3778,105860840,3882766.539,2020-12-15
20-Feb,서귀포시,정방동,수산물 소매업,2698,204256135,3882766.539,2020-12-15
20-Feb,서귀포시,정방동,슈퍼마켓,7049,162845520,3882766.539,2020-12-15
20-Feb,서귀포시,정방동,스포츠 및 레크레이션 용품 임대업,1988,266296060,3882766.539,2020-12-15
20-Feb,서귀포시,정방동,여관업,2185,251273257,3882766.539,2020-12-15
20-Feb,서귀포시,정방동,욕탕업,27,914000,3882766.539,2020-12-15
20-Feb,서귀포시,정방동,육류 소매업,1601,103111895,3882766.539,2020-12-15
20-Feb,서귀포시,정방동,일반유흥 주점업,2153,495392000,3882766.539,2020-12-15
20-Feb,서귀포시,정방동,일식 음식점업,3723,256390900,3882766.539,2020-12-15
20-Feb,서귀포시,정방동,전시 및 행사 대행업,15,796000,3882766.539,2020-12-15
20-Feb,서귀포시,정방동,중식 음식점업,2196,67565700,3882766.539,2020-12-15
20-Feb,서귀포시,정방동,차량용 주유소 운영업,1541,101094647,3882766.539,2020-12-15
20-Feb,서귀포시,정방동,체인화 편의점,32331,337231070,3882766.539,2020-12-15
20-Feb,서귀포시,정방동,"피자, 햄버거, 샌드위치 및 유사 음식점업",6324,81769940,3882766.539,2020-12-15
20-Feb,서귀포시,정방동,한식 음식점업,26916,1125314782,3882766.539,2020-12-15
20-Feb,서귀포시,정방동,호텔업,2,75000,3882766.539,2020-12-15
20-Feb,서귀포시,정방동,화장품 및 방향제 소매업,1079,86727290,3882766.539,2020-12-15
20-Feb,서귀포시,중문동,건강보조식품 소매업,5,990720,9992318.188,2020-12-15
20-Feb,서귀포시,중문동,과실 및 채소 소매업,349,19971480,9992318.188,2020-12-15
20-Feb,서귀포시,중문동,관광 민예품 및 선물용품 소매업,28,3938450,9992318.188,2020-12-15
20-Feb,서귀포시,중문동,그외 기타 스포츠시설 운영업,38,3329000,9992318.188,2020-12-15
20-Feb,서귀포시,중문동,그외 기타 종합 소매업,3,1250000,9992318.188,2020-12-15
20-Feb,서귀포시,중문동,기타 외국식 음식점업,790,23344000,9992318.188,2020-12-15
20-Feb,서귀포시,중문동,기타 주점업,73,13865000,9992318.188,2020-12-15
20-Feb,서귀포시,중문동,기타음식료품위주종합소매업,6670,277016220,9992318.188,2020-12-15
20-Feb,서귀포시,중문동,면세점,1062,146836070,9992318.188,2020-12-15
20-Feb,서귀포시,중문동,비알콜 음료점업,659,6169070,9992318.188,2020-12-15
20-Feb,서귀포시,중문동,빵 및 과자류 소매업,1564,26410730,9992318.188,2020-12-15
20-Feb,서귀포시,중문동,서양식 음식점업,1920,52682620,9992318.188,2020-12-15
20-Feb,서귀포시,중문동,수산물 소매업,138,20207000,9992318.188,2020-12-15
20-Feb,서귀포시,중문동,슈퍼마켓,5916,197596540,9992318.188,2020-12-15
20-Feb,서귀포시,중문동,스포츠 및 레크레이션 용품 임대업,338,12406900,9992318.188,2020-12-15
20-Feb,서귀포시,중문동,여관업,813,135001719,9992318.188,2020-12-15
20-Feb,서귀포시,중문동,욕탕업,44,322500,9992318.188,2020-12-15
20-Feb,서귀포시,중문동,육류 소매업,113,6600770,9992318.188,2020-12-15
20-Feb,서귀포시,중문동,일반유흥 주점업,301,35532900,9992318.188,2020-12-15
20-Feb,서귀포시,중문동,일식 음식점업,652,59775800,9992318.188,2020-12-15
20-Feb,서귀포시,중문동,전시 및 행사 대행업,78,1084400,9992318.188,2020-12-15
20-Feb,서귀포시,중문동,중식 음식점업,1098,40117200,9992318.188,2020-12-15
20-Feb,서귀포시,중문동,차량용 가스 충전업,26,2103508,9992318.188,2020-12-15
20-Feb,서귀포시,중문동,차량용 주유소 운영업,2342,129943111,9992318.188,2020-12-15
20-Feb,서귀포시,중문동,체인화 편의점,16714,160175520,9992318.188,2020-12-15
20-Feb,서귀포시,중문동,"피자, 햄버거, 샌드위치 및 유사 음식점업",2057,29096410,9992318.188,2020-12-15
20-Feb,서귀포시,중문동,한식 음식점업,11438,524800905,9992318.188,2020-12-15
20-Feb,서귀포시,중문동,호텔업,156,20918537,9992318.188,2020-12-15
20-Feb,서귀포시,중문동,화장품 및 방향제 소매업,60,3469400,9992318.188,2020-12-15
20-Feb,서귀포시,중앙동,건강보조식품 소매업,50,7607000,4315790.567,2020-12-15
20-Feb,서귀포시,중앙동,과실 및 채소 소매업,4322,190985850,4315790.567,2020-12-15
20-Feb,서귀포시,중앙동,관광 민예품 및 선물용품 소매업,1030,22848650,4315790.567,2020-12-15
20-Feb,서귀포시,중앙동,그외 기타 종합 소매업,10,1800000,4315790.567,2020-12-15
20-Feb,서귀포시,중앙동,기타 수상오락 서비스업,1,550000,4315790.567,2020-12-15
20-Feb,서귀포시,중앙동,기타 외국식 음식점업,525,34114000,4315790.567,2020-12-15
20-Feb,서귀포시,중앙동,기타 주점업,744,155348230,4315790.567,2020-12-15
20-Feb,서귀포시,중앙동,기타음식료품위주종합소매업,2069,104917200,4315790.567,2020-12-15
20-Feb,서귀포시,중앙동,마사지업,15,1892000,4315790.567,2020-12-15
20-Feb,서귀포시,중앙동,비알콜 음료점업,4274,45993670,4315790.567,2020-12-15
20-Feb,서귀포시,중앙동,빵 및 과자류 소매업,4778,79502830,4315790.567,2020-12-15
20-Feb,서귀포시,중앙동,서양식 음식점업,3778,105860840,4315790.567,2020-12-15
20-Feb,서귀포시,중앙동,수산물 소매업,2698,204256135,4315790.567,2020-12-15
20-Feb,서귀포시,중앙동,슈퍼마켓,7049,162845520,4315790.567,2020-12-15
20-Feb,서귀포시,중앙동,스포츠 및 레크레이션 용품 임대업,1988,266296060,4315790.567,2020-12-15
20-Feb,서귀포시,중앙동,여관업,2185,251273257,4315790.567,2020-12-15
20-Feb,서귀포시,중앙동,욕탕업,27,914000,4315790.567,2020-12-15
20-Feb,서귀포시,중앙동,육류 소매업,1601,103111895,4315790.567,2020-12-15
20-Feb,서귀포시,중앙동,일반유흥 주점업,2153,495392000,4315790.567,2020-12-15
20-Feb,서귀포시,중앙동,일식 음식점업,3723,256390900,4315790.567,2020-12-15
20-Feb,서귀포시,중앙동,전시 및 행사 대행업,15,796000,4315790.567,2020-12-15
20-Feb,서귀포시,중앙동,중식 음식점업,2196,67565700,4315790.567,2020-12-15
20-Feb,서귀포시,중앙동,차량용 주유소 운영업,1541,101094647,4315790.567,2020-12-15
20-Feb,서귀포시,중앙동,체인화 편의점,32331,337231070,4315790.567,2020-12-15
20-Feb,서귀포시,중앙동,"피자, 햄버거, 샌드위치 및 유사 음식점업",6324,81769940,4315790.567,2020-12-15
20-Feb,서귀포시,중앙동,한식 음식점업,26916,1125314782,4315790.567,2020-12-15
20-Feb,서귀포시,중앙동,호텔업,2,75000,4315790.567,2020-12-15
20-Feb,서귀포시,중앙동,화장품 및 방향제 소매업,1079,86727290,4315790.567,2020-12-15
20-Feb,서귀포시,천지동,건강보조식품 소매업,54,8042500,8361020.359,2020-12-15
20-Feb,서귀포시,천지동,과실 및 채소 소매업,4340,192470850,8361020.359,2020-12-15
20-Feb,서귀포시,천지동,관광 민예품 및 선물용품 소매업,1054,23263650,8361020.359,2020-12-15
20-Feb,서귀포시,천지동,그외 기타 종합 소매업,10,1800000,8361020.359,2020-12-15
20-Feb,서귀포시,천지동,기타 수상오락 서비스업,1,550000,8361020.359,2020-12-15
20-Feb,서귀포시,천지동,기타 외국식 음식점업,1299,50534000,8361020.359,2020-12-15
20-Feb,서귀포시,천지동,기타 주점업,744,155348230,8361020.359,2020-12-15
20-Feb,서귀포시,천지동,기타음식료품위주종합소매업,2101,106268310,8361020.359,2020-12-15
20-Feb,서귀포시,천지동,내항 여객 운송업,137,14104300,8361020.359,2020-12-15
20-Feb,서귀포시,천지동,마사지업,15,1892000,8361020.359,2020-12-15
20-Feb,서귀포시,천지동,비알콜 음료점업,6104,60517870,8361020.359,2020-12-15
20-Feb,서귀포시,천지동,빵 및 과자류 소매업,6014,93019270,8361020.359,2020-12-15
20-Feb,서귀포시,천지동,서양식 음식점업,5035,130083190,8361020.359,2020-12-15
20-Feb,서귀포시,천지동,수산물 소매업,2732,206697135,8361020.359,2020-12-15
20-Feb,서귀포시,천지동,슈퍼마켓,7522,179236020,8361020.359,2020-12-15
20-Feb,서귀포시,천지동,스포츠 및 레크레이션 용품 임대업,1991,266409270,8361020.359,2020-12-15
20-Feb,서귀포시,천지동,여관업,2201,253003257,8361020.359,2020-12-15
20-Feb,서귀포시,천지동,욕탕업,530,8076600,8361020.359,2020-12-15
20-Feb,서귀포시,천지동,육류 소매업,1601,103111895,8361020.359,2020-12-15
20-Feb,서귀포시,천지동,일반유흥 주점업,2153,495392000,8361020.359,2020-12-15
20-Feb,서귀포시,천지동,일식 음식점업,4036,268519900,8361020.359,2020-12-15
20-Feb,서귀포시,천지동,전시 및 행사 대행업,54,1533600,8361020.359,2020-12-15
20-Feb,서귀포시,천지동,중식 음식점업,2832,82907200,8361020.359,2020-12-15
20-Feb,서귀포시,천지동,차량용 가스 충전업,253,29128878,8361020.359,2020-12-15
20-Feb,서귀포시,천지동,차량용 주유소 운영업,3683,230750192,8361020.359,2020-12-15
20-Feb,서귀포시,천지동,체인화 편의점,42591,438603230,8361020.359,2020-12-15
20-Feb,서귀포시,천지동,"피자, 햄버거, 샌드위치 및 유사 음식점업",6628,89649640,8361020.359,2020-12-15
20-Feb,서귀포시,천지동,한식 음식점업,32122,1315559932,8361020.359,2020-12-15
20-Feb,서귀포시,천지동,호텔업,72,4726208,8361020.359,2020-12-15
20-Feb,서귀포시,천지동,화장품 및 방향제 소매업,1083,88770290,8361020.359,2020-12-15
20-Feb,서귀포시,표선면,건강보조식품 소매업,42,7695400,9938457.524,2020-12-15
20-Feb,서귀포시,표선면,과실 및 채소 소매업,990,53490200,9938457.524,2020-12-15
20-Feb,서귀포시,표선면,관광 민예품 및 선물용품 소매업,141,29128000,9938457.524,2020-12-15
20-Feb,서귀포시,표선면,그외 기타 스포츠시설 운영업,12,937000,9938457.524,2020-12-15
20-Feb,서귀포시,표선면,그외 기타 종합 소매업,3,1790000,9938457.524,2020-12-15
20-Feb,서귀포시,표선면,기타 외국식 음식점업,101,3469000,9938457.524,2020-12-15
20-Feb,서귀포시,표선면,기타 주점업,161,31632000,9938457.524,2020-12-15
20-Feb,서귀포시,표선면,기타음식료품위주종합소매업,5050,193092890,9938457.524,2020-12-15
20-Feb,서귀포시,표선면,비알콜 음료점업,649,8436620,9938457.524,2020-12-15
20-Feb,서귀포시,표선면,빵 및 과자류 소매업,1077,20342050,9938457.524,2020-12-15
20-Feb,서귀포시,표선면,서양식 음식점업,1530,31811280,9938457.524,2020-12-15
20-Feb,서귀포시,표선면,수산물 소매업,331,22457060,9938457.524,2020-12-15
20-Feb,서귀포시,표선면,슈퍼마켓,6499,234026800,9938457.524,2020-12-15
20-Feb,서귀포시,표선면,스포츠 및 레크레이션 용품 임대업,425,14726100,9938457.524,2020-12-15
20-Feb,서귀포시,표선면,여관업,316,21410642,9938457.524,2020-12-15
20-Feb,서귀포시,표선면,욕탕업,5,450000,9938457.524,2020-12-15
20-Feb,서귀포시,표선면,육류 소매업,507,33431000,9938457.524,2020-12-15
20-Feb,서귀포시,표선면,일반유흥 주점업,409,86513000,9938457.524,2020-12-15
20-Feb,서귀포시,표선면,일식 음식점업,375,33513000,9938457.524,2020-12-15
20-Feb,서귀포시,표선면,전시 및 행사 대행업,1247,37392500,9938457.524,2020-12-15
20-Feb,서귀포시,표선면,중식 음식점업,889,23964000,9938457.524,2020-12-15
20-Feb,서귀포시,표선면,차량용 가스 충전업,194,24726030,9938457.524,2020-12-15
20-Feb,서귀포시,표선면,차량용 주유소 운영업,4154,250010731,9938457.524,2020-12-15
20-Feb,서귀포시,표선면,체인화 편의점,11122,128864148,9938457.524,2020-12-15
20-Feb,서귀포시,표선면,"피자, 햄버거, 샌드위치 및 유사 음식점업",1052,18027300,9938457.524,2020-12-15
20-Feb,서귀포시,표선면,한식 음식점업,8935,437494160,9938457.524,2020-12-15
20-Feb,서귀포시,표선면,화장품 및 방향제 소매업,190,8610210,9938457.524,2020-12-15
20-Feb,서귀포시,표선면,휴양콘도 운영업,662,71087210,9938457.524,2020-12-15
20-Feb,서귀포시,효돈동,과실 및 채소 소매업,348,23283100,3771961.222,2020-12-15
20-Feb,서귀포시,효돈동,그외 기타 종합 소매업,1,150000,3771961.222,2020-12-15
20-Feb,서귀포시,효돈동,기타 외국식 음식점업,229,5359000,3771961.222,2020-12-15
20-Feb,서귀포시,효돈동,기타음식료품위주종합소매업,1135,37037050,3771961.222,2020-12-15
20-Feb,서귀포시,효돈동,비알콜 음료점업,446,3374200,3771961.222,2020-12-15
20-Feb,서귀포시,효돈동,빵 및 과자류 소매업,90,1224700,3771961.222,2020-12-15
20-Feb,서귀포시,효돈동,서양식 음식점업,1589,30481010,3771961.222,2020-12-15
20-Feb,서귀포시,효돈동,수산물 소매업,123,3302000,3771961.222,2020-12-15
20-Feb,서귀포시,효돈동,슈퍼마켓,855,15584700,3771961.222,2020-12-15
20-Feb,서귀포시,효돈동,여관업,1,200000,3771961.222,2020-12-15
20-Feb,서귀포시,효돈동,욕탕업,3,15800,3771961.222,2020-12-15
20-Feb,서귀포시,효돈동,육류 소매업,164,13657220,3771961.222,2020-12-15
20-Feb,서귀포시,효돈동,일식 음식점업,190,8018000,3771961.222,2020-12-15
20-Feb,서귀포시,효돈동,중식 음식점업,616,16985000,3771961.222,2020-12-15
20-Feb,서귀포시,효돈동,차량용 가스 충전업,127,22955890,3771961.222,2020-12-15
20-Feb,서귀포시,효돈동,차량용 주유소 운영업,2792,145913024,3771961.222,2020-12-15
20-Feb,서귀포시,효돈동,체인화 편의점,4358,43623200,3771961.222,2020-12-15
20-Feb,서귀포시,효돈동,"피자, 햄버거, 샌드위치 및 유사 음식점업",128,938050,3771961.222,2020-12-15
20-Feb,서귀포시,효돈동,한식 음식점업,2582,112303400,3771961.222,2020-12-15
20-Feb,제주시,건입동,과실 및 채소 소매업,132,21211400,8671660.533,2020-12-15
20-Feb,제주시,건입동,관광 민예품 및 선물용품 소매업,46,1066000,8671660.533,2020-12-15
20-Feb,제주시,건입동,기타 외국식 음식점업,150,6199180,8671660.533,2020-12-15
20-Feb,제주시,건입동,기타 주점업,74,11520600,8671660.533,2020-12-15
20-Feb,제주시,건입동,기타음식료품위주종합소매업,51,29896090,8671660.533,2020-12-15
20-Feb,제주시,건입동,마사지업,9,1250000,8671660.533,2020-12-15
20-Feb,제주시,건입동,면세점,907,60430320,8671660.533,2020-12-15
20-Feb,제주시,건입동,비알콜 음료점업,1870,16817440,8671660.533,2020-12-15
20-Feb,제주시,건입동,빵 및 과자류 소매업,1547,29052529,8671660.533,2020-12-15
20-Feb,제주시,건입동,서양식 음식점업,426,16561160,8671660.533,2020-12-15
20-Feb,제주시,건입동,수산물 소매업,464,121915880,8671660.533,2020-12-15
20-Feb,제주시,건입동,슈퍼마켓,9095,429702020,8671660.533,2020-12-15
20-Feb,제주시,건입동,스포츠 및 레크레이션 용품 임대업,305,17351600,8671660.533,2020-12-15
20-Feb,제주시,건입동,여관업,1116,149878830,8671660.533,2020-12-15
20-Feb,제주시,건입동,욕탕업,12,172000,8671660.533,2020-12-15
20-Feb,제주시,건입동,육류 소매업,221,28849338,8671660.533,2020-12-15
20-Feb,제주시,건입동,일반유흥 주점업,170,21442000,8671660.533,2020-12-15
20-Feb,제주시,건입동,일식 음식점업,437,32434500,8671660.533,2020-12-15
20-Feb,제주시,건입동,전시 및 행사 대행업,1,90000,8671660.533,2020-12-15
20-Feb,제주시,건입동,중식 음식점업,463,12401500,8671660.533,2020-12-15
20-Feb,제주시,건입동,차량용 가스 충전업,1173,42716546,8671660.533,2020-12-15
